id,text,theme_id,theme,author,author_title,comment_url,likes,replies,sentiment,idea_strength_seed
7369284306235555840,"I look at it in two aspects - #1. Empower people with knolwedge and fundamentals- people decides and selects the AI tools. #2. educate people to work with AI interface. 1. Foundational Strategy & Collaboration - Establish a Tripartite Alliance: Success depends on a deep, sustainable partnership between Industry, Government, and Academia. This ensures long-term vision and shared goals. - Adopt a ""Shift Left"" Philosophy: Focus on strengthening the fundamentals first. Build a strong base of knowledge and talent before rushing to high-level applications. This creates innovators, not just users. 2. Talent Development & Education Pipeline - Strengthen Core Curriculum: Review and enhance the curriculum from school to university, focusing on core subjects like Mathematics, Logic, Core Science and fundamental Computer Science. - Prevent Cognitive Dependency: Design learning paths, especially for young students, that prioritize critical thinking and problem-solving skills over premature reliance on AI tools. This avoids creating a generation that can't innovate independently. Super Critical. 3. Building the Innovation Ecosystem: moat to sustain - Develop World-Class Institutions - Attract Global Talent - Sponsor Foundational Research",4,ai / tareq / tareq amin,Jawed A,"Director, R&D | GenAI & SaaS Platform Strategist | Cloud Native Builder | Driving Innovation from Zero to One",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369284306235555840%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369284306235555840%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.051388888888888894,0.0
7369284510493892609,"What a brilliant idea Tareq. I suggest the below: • Move beyond toy datasets and expose learners to real-world Saudi use cases (energy, healthcare, logistics, finance). • Partner with companies to provide datasets and live problem statements. • Teach how to work from concept → prototype → deployment → scaling. Most training stops at building models.",8,ai / saudi / humain,Awad Alwalah,"MSc IS, PhD (ongoing), Telecom eng. at Saudi Aramco, Data Center Management, IT Infrastructure",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369284510493892609%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369284510493892609%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.5121212121212121,0.0
7369284969099116544,"You might want to connect with Margot Bletterie, founder of The AI Social Club, she’s developed tailored AI learning journeys for professionals from all industries, helping them get future-ready (execs, business teams, entrepreneurs,…). It's practical and fully bespoke, you should talk 🙂",0,ai / training / humain,Charline de Rouvroy,Project Manager - Nitidæ & Cashew Analyst - N'kalo,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369284969099116544%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369284969099116544%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,1,0.06666666666666667,2.4000000000000004
7369285702783610881,"🇸🇦✨ The idea of the HUMAIN Academy is a pivotal step, especially if it focuses on the practical skills needed in today's market. In my opinion, the three most important pillars upon which the academy should be built are: 1️⃣ Learning by doing (real-life applied projects). 2️⃣ Connecting with companies to test solutions directly. 3️⃣ Business + technology skills combined (Business + AI). This combination is what creates a generation capable of not only learning, but also actually building solutions that serve Vision 2030. 🚀 #HUMAINAcademy #HUMAINAI #Vision2030",5,ai / academy / real,Saif Alruwaili,IT | Help Desk Technician | Network Administrator | Database,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369285702783610881%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369285702783610881%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.2125,0.0
7369287801936171008,"""Great idea! I believe one of the biggest gaps in training is aligning the objectives with actual market needs and finding effective ways to measure that alignment. Additionally, courses should keep pace with the rapid changes in the AI industry. A good solution is to consistently hire industry professionals and ensure that instructors are practitioners with real-world experience, rather than solely academic or purely theoretical teachers.""",7,ai / real / training,"Rami N. Yaseen, MBA",Sales Manager @ LowRisk ME,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369287801936171008%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369287801936171008%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.36428571428571427,0.0
7369289114539421696,"The AI potentials are obvious to both technicals and technicals, and throughout my career in healthcare whither as a physician or as a leader the potentials are becoming more and more prominent on both sides clinical and administrative. What I’ve noticed among people I worked with is the gap between the technologys’ concepts understanding and the actual utilization of the technology potentials. For this I would suggest a layered educational approach in which the knowledge and skills sets will be built layer by layer; upon a strong foundation and layered up to very specific industry use case. For example it can be: Foundational training Core skills training including the cybersecurity threats associated with the use of such technology And finally industry specific use case training The opportunity is huge and the gap is growing with every advancement. Tareq Amin I really appreciate the opportunity to discuss such an important topic and I’ll be more than happy to discuss further to help build something that helps people especially within healthcare industry.",7,ai / real / training,Bashar A.,AI & Health Informatics | Medical Coding & Interoperability | Healthcare Augmented Intelligence | Healthcare Economics | Leadership,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369289114539421696%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369289114539421696%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.24666666666666665,0.0
7369290809705181185,"Great initiative Tareq Amin and I can see a lot of great ideas already. In my view, you should make the Academy a ""living lab"", whereby the curriculum prioritizes at its heart (and part of its unique proposition), the exposure of students to the real-life problems that HUMAIN is solving using AI (across national priority sectors and use cases), and gives them the opportunity to be involved in solving those problems, rather than acquiring textbook concepts that have been commoditized.",5,ai / academy / real,Ahmad R. Dhaini,Strategy Consulting | Digital | Innovation | Entrepreneurship | Economic Development,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369290809705181185%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369290809705181185%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.6583333333333333,0.0
7369294798412738563,"Tareq Amin One way to make it truly stand out is by moving beyond theory into industry-focused AI Labs (FinTech, Telecom, Smart Cities, Healthcare) where learners solve real Saudi challenges with datasets and mentors. Instead of just certificates, every graduate should leave with a portfolio of deployable projects, direct exposure to industry partners, and a clear pathway into jobs. Pair that with an AI-first learning platform (personalized paths, AI mentor feedback, gamified progress) and HUMAIN can become the region’s go-to hub for producing not just AI users, but AI builders aligned with Vision 2030. To make it truly stand out, it can become the place where students, professionals, and leaders all find value: Students & graduates → hands-on AI skills and projects that make them job-ready. Working professionals → upskilling on GenAI, LLMs, and practical AI deployment. Executives & policymakers → learning how to adopt AI responsibly and at scale. To build this right, HUMAIN should: 1. Launch a pilot cohort in Riyadh tied to Vision 2030 sectors. 2. Partner with corporates for real projects and data. 3. Create an AI-first learning platform that personalizes learning, provides AI mentor feedback, and gamifies progress.",8,ai / saudi / humain,Usama Javed,"Senior UX Consultant | Research, Design Thinking & Scalable Digital Experiences",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369294798412738563%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369294798412738563%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.18571428571428572,0.0
7369296411143700484,"Excellent initiative Tareq Amin, a step that will benefit the entire AI ecosystem in Saudi Arabia. In my view, competency in AI (or any field) consists of three key elements: ● Knowledge: Understanding the fundamental concepts and theories, usually gained through academic study, books, and research. ● Skills: The ability to apply knowledge in practice, such as implementing algorithms or training/fine-tuning models. ● Experience: Developed over time through hands-on work, successes, and failures, in the context of the Academy, maybe through 6–9 months of on-the-job training in HUMAIN or with partners. The curriculum for any AI program should align with the target role and balance knowledge and skills accordingly. Typical career paths include: ● AI Researcher ● AI Engineer ● Data Engineer ● Data Scientist ● AI Developer I’ve written a detailed article on this topic here: https://qunaieer.com/how-to-start-with-ai",6,ai / saudi / real,Fares Al-Qunaieer,Artificial Intelligence | Machine Learning | Computer Vision | Data Science | Google Developer Expert (GDE) in Machine Learning,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369296411143700484%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369296411143700484%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.12037037037037039,0.0
7369296778795339778,"Absolutely right, Tareq Amin. First of all, you should focus on teaching relavant courses that are related to AI, ML and deep learning. When they gain knowledge related to AI tech, then their visualisation and imagination will be built. To implement knowledge, they should focus on related labs, in which machine learning and deep learning related projects using python would be targeted. They can learn these labs from taking help of Internet and YouTube.",4,ai / tareq / tareq amin,Muhammad Haroon Afridi,Ph.D Candidate in AI/ML/Cyber Security| Scientific Research Scholar|Data Scientist|GIKI’24|,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369296778795339778%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369296778795339778%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.06696428571428571,0.0
7369299007300362240,"I believe the academy should begin with a strong foundation in Large Language Models (LLMs) and Conversational AI, as these are driving much of the real-world transformation today. From there, learners can be guided on how to leverage existing models and adapt them to domain-specific use cases across healthcare, finance, education, and defense. Equally important, HUMAIN Academy should establish a comprehensive online tutorials and certification program, enabling new learners from across the world to access practical, structured learning—not just those who can participate in Riyadh. This combination of practical, sector-driven training and global accessibility can help set a new standard for AI education",5,ai / academy / real,Imran Shaikh,Head of Automation at Nextservices || RCM Process Automation Architect || Full Stack Software Developer || AI and ML || Generative AI and LLMs II RPA || Excel VBA || NoCode Automation Expert,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369299007300362240%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369299007300362240%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.19004329004329001,0.0
7369299395151831041,"Tareq Amin From my experience in AI and the overall tech industry, I feel the training should not be generalized. Every department of the company should have AI training specific to their use-cases. Also, it should not be rushed. It should span for a couple of months with hands-on implementation and should be delivered by those who have ACTUAL, practical AI experience.",4,ai / tareq / tareq amin,Mehmood Ferozuddin,I help you save 80+ hours a month | AI Automation Consultant and Trainer,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369299395151831041%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369299395151831041%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.0,0.0
7369302387565473792,"Mr Tareq Amin My 2 cents, please assess ROI and payback period before you commit billions of dollars on AI. Sam Altman and Masayoshi Son should be asked to address this fundamental business question before asking for funding Please stop if they give you ""Vague "" answers. According to an MIT study 95 percent of AI projects are NOT delivering results that were projected.",4,ai / tareq / tareq amin,"Ehsan Khan, PMP, CSM",Program Manager II,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369302387565473792%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369302387565473792%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,-0.5,0.0
7369302679715524609,"Dear , It is great initiative, and I would recommend you to have a real business examples to have ""Applied AI Training"" which makes graduated resources ready to working on market. also, it is good to add a course to learn the attendees ""how to generate New Ideas"". wish you all the best",0,ai / training / humain,Dr. Mohammed Saber,"Head of Data & AI in KSA | GenAI, Arabic NLP & Analytics | Strategy → Architecture → Delivery | Telecom, Insurance, Gov | DAMA/CDMP",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369302679715524609%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369302679715524609%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.506060606060606,0.0
7369309936792633345,"Tareq Amin Rather than ""How AI training is delivered"", the focus should be on ""What"" first. Empathy, Emotions, Relativity and Contextualization is something which must be part of the learning. How anyone is using these AI tools and what all problems we are solving with AI.",4,ai / tareq / tareq amin,Manish Garg,Director - Engineering | Product Strategist | Co-Founder | 1X Successful Exit | #Mentor @ Niti Aayog | Talks about #startup #agilemindset #deliverymanagement #edtech #productmanagement #wastetoenergy,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369309936792633345%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369309936792633345%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.25,0.0
7369316796031512577,"What Saudi Arabia needs today is implementation-first training that produces AI builders, not badge collectors. The future won’t wait for theory. The Academy should focus on real-world AI use cases, company deployments, and startup projects, leveraging tiered partnerships, networks, and collaborations to deliver market-relevant projects and internships.",6,ai / saudi / real,"Hanan Moalim Ali - MBA, MSc, CDCS, CITF",Director | Advisor | Speaker | Strategy Management | Global Transaction Banking | Structured & Trade Finance | Risk Management | FinTech,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369316796031512577%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369316796031512577%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.0,0.0
7369317164819890179,This is a great initiative Tareq Amin i would suggest to have the courses more aligned with sectors /industries with practical learning and real life examples to shape the business and create new commercial opportunities.,5,ai / academy / real,Valérie Chraim,Head of Marketing & Communications – GCC | Promoting Trade Credit Insurance | Advocate for Sustainability Engagement & Women Empowerment | Building Communities & Driving Business Growth,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369317164819890179%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369317164819890179%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.32727272727272727,0.0
7369317766060806144,Excellent and much needed initiative. I suggest the trainings to be based on real life use cases and actual scenarios. Multiple companies should be allowed to chip in and share their cases and business problems which can be addressed using AI and machine learning approaches and techniques.,3,ai / training / skills,Haris M.,Customer Value Management | GTM | Segment Marketing | Retention | Growth Marketing | Big Data Analytics | Digital Marketing | Value Monetization | Customer Engagement | Life Cycle Management | Marketing Strategy & Plan,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369317766060806144%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369317766060806144%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.27999999999999997,0.0
7369324755176386561,"Tareq Amin Me & the folks at Manara are definitely interested in joining forces here! We've been training a lot of people & companies for the past year in KSA on AI and the comments on this post are spot on! 1. the Learning paths should be market need led not ""this is the hottest thing"" 2. Industry specific use cases as examples which can in turn open ideas for new applications. 3. Training starts up the funnel with university seniors and early grads with direct ties to careers, roles and placement. this has the biggest upside potential in the B2B Space C-team here: Mark Christensen Amr El Selouky",2,ai / tareq / amin,Ali El Desoky,Head of Programs @ Manara (YC W21) | Upskilling MENA with Job Ready Skills | Sharktank Egypt Business Advisor | SME Consultant,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369324755176386561%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369324755176386561%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,1,0.042045454545454546,2.344602272727273
7369327131698348034,"Most AI training programs today focus on how to use existing models or fine-tune them for specific tasks. While these skills are important, they position learners primarily as AI consumers. The academy should offer a dedicated track that focuses on the foundational principles of AI which include core mathematics, training methodologies and ethical considerations. This isn’t about reinventing the wheel; it’s about enabling people to design better wheels — new models, novel techniques, and transformative applications that go beyond current limitations. The academy should provide a powerful, on-demand AI lab, leveraging Humain’s cloud infra. Students should have seamless access to compute resources and real-time data streams (e.g., GA Stats, Google Maps, public health APIs). This infrastructure enables hands-on learning that’s grounded in real-world complexity. To make education impact-driven, the academy can provide a list of real challenges from cities and communities, like: Smart parking solutions in high-density urban areas Predictive traffic management to reduce congestion Healthcare access mapping and public health prediction Carbon footprint analysis and sustainability modeling Air quality monitoring with early alert systems",0,ai / training / humain,Mohamed Anas,IT Infrastructure | Azure | Devops | Security Compliance | Tanzu | HCI | Mentorship,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369327131698348034%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369327131698348034%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.19066558441558443,0.0
7369329703196819458,"I believe the starting point should be a strong focus on mathematical foundations and Game Theory. Once students understand the underlying logic of how AI models actually work, it becomes much easier for them to adapt, experiment, and innovate with different models—rather than just using them as black boxes.Tareq Amin",0,ai / training / humain,Faleh AlQahtani,Assistant Professor @ Confidential | PhD in Electrical & Computer Engineering | AI & Computer Vision Researcher | Tech Consultant | Promoter of Science & Technology Awareness (مهتم بنشر العلم والتقنية),https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369329703196819458%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369329703196819458%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.008333333333333328,0.0
7369331966778703905,"Tareq Amin AI should teach AI through a personalized learning path AI-trained for each employee based on his background, and role.",4,ai / tareq / tareq amin,Zayan Sadek,"Managing Director SP, MEA @ Cisco | Lead the Future",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369331966778703905%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369331966778703905%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.0,0.0
7369334325403672578,"Tareq Amin What a great initiative! I believe areas such as finance, strategy, risk, assurance, governance and compliance would be particularly valuable. In addition, AI training should focus on skills most in demand by companies, ensuring that participants gain knowledge that delivers real value and provides a competitive edge. An ideal training path could involve selecting a specific area of expertise, becoming familiar with AI agents aligned to that career path, and progressing through a structured curriculum from beginner to advanced levels, with a final assessment and certification at each stage. I look forward to participating in these training courses.",4,ai / tareq / tareq amin,"Ibrahim Sultan, MSc, PMP®",MSc in Corporate Financial Management | PMP® | Business Consultant | Project Management | Risk Management | Change Management | Business Intelligence,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369334325403672578%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369334325403672578%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.36287878787878786,0.0
7369335401234202627,"Exciting step! The real differentiator will be cultivating AI leaders who shape a future of AI sovereignty defined by Saudi’s priorities and values. Instead of pipelines of tool users, the focus should be embedding sovereignty, transformation skills, and national priorities at the core of upskilling. Most programs stop at tools and certifications, but what’s needed is a pathway that builds the confidence and agency to own and shape AI for Saudi’s future. Looking forward to seeing HUMAIN Academy set that benchmark.",6,ai / saudi / real,Norah Abokhodair,"Shaping AI Sovereignty & Sustainable Adoption in the GCC | Head of Upskilling @ Scale AI | Founder, Siyadah",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369335401234202627%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369335401234202627%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.2791666666666666,0.0
7369337634302742530,"I believe theory is still important especially with how fast AI is evolving. If learners don’t have a solid foundation, they won’t be able to keep up with future advancements without constant retraining. That said, most AI training today lacks practical, hands on experience. We need programs where students actually ship AI products to a production-ready state. I experienced this gap firsthand when I was trying to build real-world AI products. As for what HUMAIN Academy should focus on most: I’d bet on AI model usage and specialization. While the world is racing to build the biggest, most powerful models, I think the future lies in sector-specific AI smaller, fine-tuned models that solve real problems in specific industries. If HUMAIN can lead in building these specialized capabilities, we could truly set a new global standard.",7,ai / real / training,Ghassan Aljasem,AI Product & Strategy Expert | Startup CTO | Web3 & Fintech Innovator,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369337634302742530%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369337634302742530%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.20181818181818184,0.0
7369342545161515008,"Your vision for HUMAIN Academy is inspiring, and taking an agentic approach is the perfect way to make it a reality. Instead of a one-size-fits-all curriculum, you're essentially building a personalized learning assistant for every student. By integrating a neurosymbolic engine and a knowledge graph, you can create a platform that understands a learner's progress not just by what they've completed, but by how they think. This allows the system to identify skill gaps and recommend tailored, high-fidelity learning paths that lead to true mastery, not just a certificate. This kind of thoughtful, intelligent design is exactly what's needed to go beyond traditional training and truly ""move the needle"" for Saudi's future AI talent.",5,ai / academy / real,𝐼𝒷𝓇𝒶𝒽𝒾𝓂 AbuAlhaol,Technical Lead @ Dell Technologies,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369342545161515008%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369342545161515008%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.39,0.0
7369344300595228672,"Mission for HUMAIN Academy resonates. Tareq Amin, I have prioritized three high value training areas: 1. Real world case studies from across key strategic sectors 2. Not just AI, but Data 3. AI Value generation - financial and commercial aspect, beyond technical We should connect!",5,ai / academy / real,Tehmina Shah,Data | Digital | AI | Business Transformation,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369344300595228672%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369344300595228672%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.06,0.0
7369346734432477184,"I believe the most significant opportunity lies in teaching students how AI models truly work internally. Instead of only training them on how to use existing tools, we should equip them to understand and even modify the core architecture of LLMs. The courage to go beyond ""black box"" training. Most programs teach how to use AI; few teach how to build or fundamentally improve it. HUMAIN Academy can solve this by training people to modify model structures and innovate on core designs. This will foster a new wave of researchers who don't just apply AI, but advance it, creating new, more powerful, useful, and secure models from the ground up. This is how we move from being consumers of AI to becoming pioneers.",7,ai / real / training,Omniyyah Ibrahim,"Associate Researcher, PhD student",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369346734432477184%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369346734432477184%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.2307900432900433,0.0
7369352154676871169,"It is important to know the needs and wants of the public sector. I recommend starting with listening to the leaders, assessing the current maturity of the targeted entities, then you can design programs that fits their needs.",10,academy / initiative / humain,Thamer Alsayegh,"“Industrial Engineering & Strategy Leader | Expert in Production, Manufacturing, Environmental Systems, Quality and Maintenance | Driving Operational Excellence in KSA”",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369352154676871169%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369352154676871169%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.12000000000000002,0.0
7369364607267680257,"Hey Tareq, great initiative. It really made me think. How about practical use cases and tactics related to marketing, branding & comms, as opposed to focusing on the development side (or solely ethics or governance) like many academies/courses do? A module or course on how AI is reshaping branding, consumer psychology, marketing, or communication by analysing cross-industry case studies. Take my agency decipher., (we focus on copywriting meets AI search optimisation), and our own most recent example speaks volumes: we managed to appear in ChatGPT and Perplexity in the UAE after 4 - 5 months of optimising and adapting our content strategy. My point is that AI isn’t just reshaping marketing workflows; it’s reshaping the consumer’s behaviour, how they search, shop, and decide. I'll send you an email with some concrete ideas.",3,ai / training / skills,Ema Fulga,Helping brands pop up in AI searches. | Copywriter | Founder at decipher.,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369364607267680257%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369364607267680257%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.34375,0.0
7369367911397875714,"If we consider HUMAIN Academy as an AI academy, here is my reflection on the first question - developed with the help of generative AI tools: Q1: What areas should the AI Academy focus on most? 1️⃣ Arabic-first AI: Build strong tools for Arabic (MSA + dialects), speech, text, and right-to-left UX, with datasets that reflect our culture and needs. 2️⃣ End-to-end AI operations: Teach how to take AI from raw data all the way to production systems (MLOps & LLMOps). 3️⃣ Security & governance: Protect data, test for safety, and manage bias from the start. 4️⃣ Productization: Focus on solving real business problems with measurable impact (ROI, KPIs). 5️⃣ Edge & industry use cases: AI for energy, logistics, healthcare, and smart cities. 6️⃣ Talent & entrepreneurship: Apprenticeships with real teams + a venture studio to turn ideas into startups. 👉 In short: The Academy should prepare learners not just to “know AI,” but to build, operate, and scale it responsibly in Saudi Arabia.",4,ai / tareq / tareq amin,Husni Al-Muhtaseb,"Assistant Professor | Arabic NLP, OCR & AI | 2 Patents • 50+ Publications | Research & Higher Ed Leader",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369367911397875714%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369367911397875714%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.18668498168498165,0.0
7369384890523357184,Tareq Amin I think HUMAIN should start by developing an AI competencies and learning framework.,4,ai / tareq / tareq amin,Osama AlQattan,"Data Analyst & AI Product Specialist | Built KPIs & dashboards improving business insights to enhance conversion, forecasting, features engineering and cross functional processes.",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369384890523357184%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369384890523357184%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.0,0.0
